num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint,anio
3537,2020,15,19,4,3,6,1,1,101,11,2,23,3,3,5,1,4,999,99,9999,99,1,2,2,2020
3538,2020,16,8,2,1,6,2,1,101,1,1,52,9,9,11,1,4,67,4,2017,5,1,1,2,2020
3539,2020,16,12,3,2,6,2,1,101,15,2,33,5,5,7,1,4,999,99,9999,99,1,2,2,2020
3540,2020,16,12,3,2,6,2,1,101,1,1,19,2,2,4,1,4,64,6,2018,5,1,2,1,2020
3541,2020,16,18,4,3,6,2,20,2010,99,1,21,3,3,5,1,4,999,99,9999,99,1,2,1,2020
3542,2020,16,7,2,1,6,2,10,1002,99,1,23,3,3,5,1,4,67,3,2018,5,1,2,1,2020
3543,2020,16,10,2,1,6,2,9,923,99,1,39,6,6,8,1,4,32,5,2017,5,1,2,1,2020
3544,2020,16,22,4,3,6,2,16,1617,99,1,32,5,5,7,1,4,6,2,9999,99,1,2,1,2020
3545,2020,16,22,4,3,6,2,16,1617,99,1,32,5,5,7,1,4,6,5,9999,99,1,2,1,2020
3546,2020,16,22,4,3,6,2,16,1617,99,1,999,16,12,18,1,4,6,5,9999,99,1,2,1,2020
3547,2020,16,17,3,2,6,2,1,101,17,1,32,5,5,7,1,4,67,5,2017,5,6,1,2,2020
3548,2020,16,14,3,2,6,2,1,115,99,2,30,5,5,7,1,11,10,3,2009,4,1,2,1,2020
3549,2020,16,21,4,3,6,2,1,116,99,1,23,3,3,5,1,4,999,99,9999,99,1,2,1,2020
3550,2020,16,16,3,2,6,2,1,110,99,1,43,7,7,9,1,4,6,99,9999,99,1,2,1,2020
3551,2020,16,17,3,2,6,2,11,1101,99,1,19,2,2,4,1,4,77,4,9999,99,1,2,1,2020
3552,2020,16,19,4,3,6,2,18,1801,99,1,58,10,10,12,1,4,27,5,9999,99,1,2,1,2020
3553,2020,17,8,2,1,6,3,1,101,12,1,18,2,2,4,1,4,45,1,2012,5,6,2,1,2020
3554,2020,17,16,3,2,6,3,12,1203,99,1,34,5,5,7,1,4,999,99,9999,99,1,2,1,2020
3555,2020,17,17,3,2,6,3,12,1211,99,1,22,3,3,5,1,4,32,1,9999,99,1,2,1,2020
3556,2020,17,17,3,2,6,3,12,1211,99,1,21,3,3,5,1,4,32,1,9999,99,1,2,1,2020
3557,2020,17,8,2,1,6,3,16,1601,99,9,20,3,3,5,1,4,999,99,9999,99,1,2,1,2020
3558,2020,17,8,2,1,6,3,16,1601,99,9,16,2,2,4,2,4,999,99,9999,99,1,2,1,2020
3559,2020,17,19,4,3,6,3,16,1602,99,9,49,8,8,10,1,4,27,5,9999,99,1,2,1,2020
3560,2020,17,16,3,2,6,3,1,101,1,1,46,8,8,10,1,4,2,5,9999,99,1,2,1,2020
3561,2020,17,9,2,1,6,3,5,501,99,1,28,4,4,6,1,4,6,3,2018,5,1,2,2,2020
3562,2020,17,21,4,3,6,3,1,117,99,1,21,3,3,5,1,4,27,5,9999,99,1,2,1,2020
3563,2020,18,17,3,2,6,4,1,115,99,1,40,7,7,9,1,3,69,15,9999,99,2,1,2,2020
3564,2020,18,5,1,1,6,4,5,505,99,1,42,7,7,9,1,5,31,2,2019,5,1,2,1,2020
3565,2020,18,5,1,1,6,4,5,505,99,1,26,4,4,6,1,3,56,99,1994,3,1,2,1,2020
3566,2020,18,19,4,3,6,4,10,1004,99,1,35,6,6,8,1,4,18,5,9999,99,1,2,1,2020
3567,2020,18,14,3,2,6,4,2,203,99,2,31,5,5,7,1,5,26,2,1999,3,3,2,1,2020
3568,2020,18,14,3,2,6,4,2,203,99,2,20,3,3,5,1,5,26,2,1999,3,3,2,1,2020
3569,2020,18,14,3,2,6,4,2,203,99,2,57,10,10,12,1,5,26,2,1999,3,3,2,1,2020
3570,2020,18,14,3,2,6,4,2,203,99,2,55,10,10,12,1,5,26,2,1999,3,3,2,1,2020
3571,2020,18,14,3,2,6,4,2,203,99,2,48,8,8,10,1,5,26,2,1999,3,3,2,1,2020
3572,2020,18,14,3,2,6,4,2,203,99,2,20,3,3,5,1,5,26,2,1999,3,3,2,1,2020
3573,2020,18,14,3,2,6,4,2,203,99,2,32,5,5,7,1,5,26,2,1999,3,3,2,1,2020
3574,2020,18,15,3,2,6,4,7,701,99,1,30,5,5,7,1,3,56,4,1998,3,1,2,1,2020
3575,2020,19,12,3,2,6,5,1,101,11,1,24,3,3,5,1,4,6,5,2016,5,1,2,1,2020
3576,2020,19,15,3,2,6,5,1,101,25,1,45,8,8,10,1,4,6,3,9999,99,1,2,1,2020
3577,2020,19,10,2,1,6,5,1,101,16,1,31,5,5,7,1,4,3,3,9999,99,2,2,1,2020
3578,2020,19,10,2,1,6,5,1,101,16,2,999,16,12,18,1,4,3,3,9999,99,2,2,1,2020
3579,2020,19,12,3,2,6,5,1,101,11,1,23,3,3,5,1,4,67,5,2016,5,1,2,1,2020
3580,2020,19,17,3,2,6,5,1,115,99,1,999,16,12,18,1,4,6,2,9999,99,1,2,1,2020
3581,2020,19,17,3,2,6,5,1,115,99,1,999,16,12,18,1,4,67,5,9999,99,1,2,1,2020
3582,2020,19,20,4,3,6,5,21,2106,99,1,19,2,2,4,1,4,999,99,9999,99,1,2,1,2020
3583,2020,19,15,3,2,6,5,5,504,99,2,46,8,8,10,1,9,69,4,9999,99,1,2,1,2020
3584,2020,19,11,2,1,6,5,15,1507,99,1,41,7,7,9,1,1,999,99,9999,99,3,2,1,2020
3585,2020,19,11,2,1,6,5,15,1507,99,1,36,6,6,8,1,1,999,99,9999,99,3,2,1,2020
3586,2020,19,11,2,1,6,5,15,1507,99,1,24,3,3,5,1,1,999,99,9999,99,3,2,1,2020
3587,2020,19,11,2,1,6,5,15,1507,99,1,45,8,8,10,1,1,999,99,9999,99,3,2,1,2020
3588,2020,19,14,3,2,6,5,4,401,99,1,37,6,6,8,1,4,27,2,2018,5,1,2,1,2020
3589,2020,20,8,2,1,6,6,1,101,1,1,23,3,3,5,1,4,2,1,2018,5,1,2,1,2020
3590,2020,20,14,3,2,6,6,1,101,5,1,28,4,4,6,1,4,999,99,9999,99,1,2,1,2020
3591,2020,20,14,3,2,6,6,1,108,99,1,27,4,4,6,1,4,999,5,9999,99,6,2,1,2020
3592,2020,20,16,3,2,6,6,5,508,99,1,36,6,6,8,1,5,145,2,9999,99,1,2,1,2020
3593,2020,20,16,3,2,6,6,5,508,99,1,36,6,6,8,1,5,145,2,9999,99,1,2,1,2020
3594,2020,20,16,3,2,6,6,5,508,99,1,36,6,6,8,1,5,145,2,9999,99,1,2,1,2020
3595,2020,20,12,3,2,6,6,6,605,99,1,52,9,9,11,1,4,67,5,9999,99,1,2,1,2020
3596,2020,20,16,3,2,6,6,6,608,99,2,10,1,1,3,2,3,17,4,9999,99,2,2,1,2020
3597,2020,20,16,3,2,6,6,6,608,99,2,39,6,6,8,1,3,17,4,9999,99,2,2,1,2020
3598,2020,20,16,3,2,6,6,6,608,99,2,29,4,4,6,1,3,17,4,9999,99,2,2,1,2020
3599,2020,20,16,3,2,6,6,6,608,99,2,37,6,6,8,1,3,17,4,9999,99,2,2,1,2020
3600,2020,20,16,3,2,6,6,6,608,99,2,32,5,5,7,1,3,17,4,9999,99,2,2,1,2020
3601,2020,20,16,3,2,6,6,6,608,99,2,37,6,6,8,1,3,17,4,9999,99,2,2,1,2020
3602,2020,20,16,3,2,6,6,6,608,99,2,12,1,1,3,2,3,17,4,9999,99,2,2,1,2020
3603,2020,20,19,4,3,6,6,11,1101,99,1,30,5,5,7,1,4,6,5,9999,99,6,2,2,2020
3604,2020,20,19,4,3,6,6,11,1101,99,2,30,5,5,7,1,4,6,5,9999,99,6,2,1,2020
3605,2020,20,16,3,2,6,6,8,801,99,1,66,12,11,14,1,1,27,6,2013,5,1,2,1,2020
3606,2020,20,16,3,2,6,6,8,801,99,2,59,10,10,12,1,1,16,4,2003,4,1,2,1,2020
3607,2020,20,17,3,2,6,6,14,1420,99,1,31,5,5,7,1,4,67,3,9999,99,1,1,2,2020
3608,2020,21,19,4,3,6,7,1,117,99,1,31,5,5,7,1,4,6,1,2008,4,1,2,1,2020
3609,2020,22,0,1,1,6,1,1,101,18,1,31,5,5,7,1,3,48,6,1999,3,1,2,1,2020
3610,2020,22,17,3,2,6,1,1,101,6,1,28,4,4,6,1,4,64,5,2017,5,1,2,1,2020
3611,2020,22,17,3,2,6,1,3,312,99,1,33,5,5,7,1,4,18,5,2012,5,1,2,1,2020
3612,2020,22,17,3,2,6,1,3,312,99,2,32,5,5,7,1,4,32,5,2019,5,1,2,1,2020
3613,2020,23,18,4,3,6,2,1,101,8,1,21,3,3,5,1,4,6,1,2016,5,1,2,1,2020
3614,2020,23,18,4,3,6,2,1,101,8,1,21,3,3,5,1,4,6,1,2016,5,1,2,1,2020
3615,2020,23,18,4,3,6,2,1,101,11,2,21,3,3,5,1,4,32,3,9999,99,1,2,1,2020
3616,2020,23,18,4,3,6,2,1,115,99,2,44,7,7,9,1,1,27,99,9999,99,1,2,1,2020
3617,2020,23,18,4,3,6,2,1,115,99,2,27,4,4,6,1,1,27,99,9999,99,1,2,1,2020
3618,2020,23,13,3,2,6,2,1,108,99,2,21,3,3,5,1,4,3,3,2018,5,2,2,1,2020
3619,2020,23,13,3,2,6,2,1,108,99,2,27,4,4,6,1,4,3,3,2018,5,2,2,1,2020
3620,2020,23,7,2,1,6,2,5,504,99,1,50,9,9,11,1,11,69,2,2020,6,1,2,1,2020
3621,2020,23,11,2,1,6,2,5,506,99,1,25,4,4,6,1,4,999,99,9999,99,1,2,1,2020
3622,2020,23,17,3,2,6,2,5,501,99,1,35,6,6,8,1,3,56,99,9999,99,1,2,1,2020
3623,2020,23,17,3,2,6,2,5,501,99,1,25,4,4,6,1,3,56,99,9999,99,1,2,1,2020
3624,2020,23,8,2,1,6,2,13,1318,99,2,45,8,8,10,1,3,999,6,1994,3,3,1,2,2020
3625,2020,23,7,2,1,6,2,15,1503,99,1,44,7,7,9,1,4,67,3,2017,5,1,2,1,2020
3626,2020,23,7,2,1,6,2,15,1503,99,1,17,2,2,4,2,4,67,3,2017,5,1,2,1,2020
3627,2020,23,12,3,2,6,2,18,1801,99,2,30,5,5,7,1,4,27,4,2011,5,1,2,1,2020
3628,2020,23,12,3,2,6,2,18,1801,99,2,51,9,9,11,1,4,27,4,2011,5,1,2,1,2020
3629,2020,23,14,3,2,6,2,14,1412,99,1,58,10,10,12,1,3,56,1,9999,99,2,2,1,2020
3630,2020,23,14,3,2,6,2,14,1412,99,1,23,3,3,5,1,3,56,1,9999,99,2,2,1,2020
3631,2020,23,14,3,2,6,2,14,1412,99,1,30,5,5,7,1,3,56,1,9999,99,2,2,1,2020
3632,2020,24,11,2,1,6,3,1,101,3,2,36,6,6,8,1,4,2,5,2017,5,1,2,1,2020
3633,2020,24,11,2,1,6,3,1,101,17,1,999,16,12,18,1,3,69,99,9999,99,1,2,1,2020
3634,2020,24,11,2,1,6,3,1,101,17,1,999,16,12,18,1,3,69,99,9999,99,1,2,1,2020
3635,2020,24,19,4,3,6,3,1,101,7,1,33,5,5,7,1,4,18,5,2013,5,1,2,1,2020
3636,2020,24,14,3,2,6,3,1,115,99,1,23,3,3,5,1,4,67,2,2015,5,1,2,1,2020
3637,2020,24,23,4,3,6,3,1,117,99,1,28,4,4,6,1,1,69,4,1991,3,1,2,1,2020
3638,2020,24,10,2,1,6,3,19,1902,99,1,39,6,6,8,1,4,18,5,9999,99,1,2,1,2020
3639,2020,24,10,2,1,6,3,19,1902,99,1,31,5,5,7,1,4,18,1,9999,99,1,2,1,2020
3640,2020,24,5,1,1,6,3,5,501,99,1,19,2,2,4,1,4,27,5,9999,99,1,2,1,2020
3641,2020,24,17,3,2,6,3,6,602,99,1,22,3,3,5,1,3,69,2,9999,99,1,2,1,2020
3642,2020,24,17,3,2,6,3,6,602,99,2,999,16,12,18,1,3,69,2,9999,99,1,2,1,2020
3643,2020,24,11,2,1,6,3,12,1201,99,1,18,2,2,4,1,14,6,1,2018,5,1,2,1,2020
3644,2020,24,7,2,1,6,3,12,1201,99,1,999,16,12,18,1,4,32,1,9999,99,1,2,1,2020
3645,2020,24,15,3,2,6,3,18,1801,99,2,19,2,2,4,1,4,67,4,9999,99,1,2,1,2020
3646,2020,25,12,3,2,6,4,1,101,1,1,19,2,2,4,1,4,18,1,2018,5,1,2,2,2020
3647,2020,25,12,3,2,6,4,1,101,1,1,51,9,9,11,1,1,41,2,2013,5,1,2,2,2020
3648,2020,25,15,3,2,6,4,2,204,99,1,26,4,4,6,1,4,67,3,9999,99,1,2,1,2020
3649,2020,25,15,3,2,6,4,2,204,99,1,20,3,3,5,1,4,5,3,9999,99,1,1,2,2020
3650,2020,25,15,3,2,6,4,2,204,99,1,32,5,5,7,1,4,5,3,9999,99,1,2,1,2020
3651,2020,25,15,3,2,6,4,1,109,99,1,20,3,3,5,1,4,999,99,9999,99,6,2,1,2020
3652,2020,25,15,3,2,6,4,1,115,99,1,43,7,7,9,1,4,18,99,9999,99,1,2,1,2020
3653,2020,25,15,3,2,6,4,1,115,99,1,43,7,7,9,1,4,18,99,9999,99,1,2,1,2020
3654,2020,26,6,2,1,6,5,1,101,18,1,999,16,12,18,1,5,999,99,9999,99,1,2,1,2020
3655,2020,26,17,3,2,6,5,1,101,17,1,26,4,4,6,1,1,41,4,2015,5,1,2,1,2020
3656,2020,26,17,3,2,6,5,1,101,17,1,19,2,2,4,1,4,27,5,2013,5,1,2,1,2020
3657,2020,26,16,3,2,6,5,1,101,12,1,20,3,3,5,1,4,6,3,2013,5,1,2,1,2020
3658,2020,25,18,4,3,6,4,1,117,99,2,19,2,2,4,1,4,999,99,9999,99,1,2,2,2020
3659,2020,26,7,2,1,6,5,21,2103,99,1,30,5,5,7,1,4,67,5,9999,99,1,1,2,2020
3660,2020,26,18,4,3,6,5,21,2101,99,1,22,3,3,5,1,4,999,5,9999,99,1,1,2,2020
3661,2020,26,15,3,2,6,5,11,1103,99,1,19,2,2,4,1,4,6,5,9999,99,1,2,1,2020
3662,2020,26,8,2,1,6,5,9,903,99,1,18,2,2,4,1,4,6,5,9999,99,1,2,1,2020
3663,2020,26,5,1,1,6,5,14,1420,99,1,20,3,3,5,1,4,6,5,9999,99,6,2,2,2020
3664,2020,26,5,1,1,6,5,14,1420,99,2,21,3,3,5,1,4,6,5,9999,99,6,2,1,2020
3665,2020,26,8,2,1,6,5,17,1701,99,1,34,5,5,7,1,9,999,4,2007,4,1,2,2,2020
3666,2020,26,8,2,1,6,5,17,1701,99,2,20,3,3,5,1,9,999,4,2007,4,1,2,1,2020
3667,2020,26,8,2,1,6,5,17,1701,99,1,2,1,1,1,2,9,999,4,2007,4,1,2,1,2020
3668,2020,26,11,2,1,6,5,14,1401,99,2,999,16,12,18,1,4,32,1,9999,99,1,2,1,2020
3669,2020,27,12,3,2,6,6,1,101,25,1,27,4,4,6,1,3,46,99,9999,99,1,2,1,2020
3670,2020,27,12,3,2,6,6,1,101,25,1,33,5,5,7,1,3,46,99,9999,99,1,2,1,2020
3671,2020,27,12,3,2,6,6,1,101,25,2,34,5,5,7,1,3,46,99,9999,99,1,2,1,2020
3672,2020,27,17,3,2,6,6,1,107,99,1,33,5,5,7,1,4,32,1,9999,99,1,2,1,2020
3673,2020,27,18,4,3,6,6,1,101,11,1,22,3,3,5,1,4,25,5,9999,99,1,2,2,2020
3674,2020,27,15,3,2,6,6,1,101,12,1,999,16,12,18,1,4,76,14,9999,99,1,2,1,2020
3675,2020,27,18,4,3,6,6,1,116,99,1,999,16,12,18,9,4,999,99,9999,99,6,2,1,2020
3676,2020,27,20,4,3,6,6,1,110,99,1,25,4,4,6,1,4,999,99,9999,99,1,2,1,2020
3677,2020,27,20,4,3,6,6,1,110,99,1,999,16,12,18,1,4,2,99,2018,5,1,2,1,2020
3678,2020,27,17,3,2,6,6,21,2107,99,1,18,2,2,4,1,4,27,5,9999,99,1,2,1,2020
3679,2020,27,20,4,3,6,6,6,601,99,1,58,10,10,12,1,6,999,99,9999,99,2,1,2,2020
3680,2020,27,17,3,2,6,6,16,1604,99,1,41,7,7,9,1,4,172,5,9999,99,1,1,2,2020
3681,2020,27,17,3,2,6,6,16,1604,99,1,36,6,6,8,1,1,69,2,2016,5,1,2,1,2020
3682,2020,27,21,4,3,6,6,15,1501,99,1,49,8,8,10,1,1,69,2,2016,5,1,2,2,2020
3683,2020,27,7,2,1,6,6,3,313,99,1,23,3,3,5,1,4,2,5,9999,99,1,1,2,2020
3684,2020,27,7,2,1,6,6,3,313,99,2,19,2,2,4,1,4,2,5,9999,99,1,2,1,2020
3685,2020,28,2,1,1,6,7,1,107,99,1,62,11,11,13,1,4,999,99,9999,99,6,1,2,2020
3686,2020,28,15,3,2,6,7,1,108,99,1,999,16,12,18,1,4,6,5,2014,5,1,2,1,2020
3687,2020,28,14,3,2,6,7,22,2206,99,1,33,5,5,7,1,2,27,11,9999,99,1,2,1,2020
3688,2020,28,14,3,2,6,7,22,2206,99,1,999,16,12,18,1,4,6,1,9999,99,1,2,1,2020
3689,2020,28,0,1,1,6,7,19,1904,99,1,40,7,7,9,1,4,6,5,2014,5,2,1,2,2020
3690,2020,28,2,1,1,6,7,19,1904,99,1,35,6,6,8,1,4,76,5,2014,5,6,1,2,2020
3691,2020,28,17,3,2,6,7,18,1804,99,1,999,16,12,18,1,4,67,5,9999,99,1,2,1,2020
3692,2020,29,8,2,1,6,1,1,101,3,1,19,2,2,4,1,4,32,1,9999,99,1,2,1,2020
3693,2020,29,20,4,3,6,1,1,101,18,2,35,6,6,8,1,4,27,14,9999,99,6,2,1,2020
3694,2020,29,3,1,1,6,1,1,101,7,1,20,3,3,5,1,4,67,3,2013,5,1,2,1,2020
3695,2020,29,23,4,3,6,1,19,1904,99,9,999,16,12,18,9,5,999,11,9999,99,1,1,2,2020
3696,2020,29,14,3,2,6,1,6,608,99,1,22,3,3,5,1,4,32,5,2017,5,1,2,2,2020
3697,2020,29,14,3,2,6,1,6,608,99,1,999,16,12,18,9,4,999,1,9999,99,1,2,1,2020
3698,2020,29,11,2,1,6,1,11,1101,99,1,33,5,5,7,1,1,69,6,9999,99,1,2,1,2020
3699,2020,29,7,2,1,6,1,18,1801,99,1,30,5,5,7,1,4,27,5,9999,99,1,2,1,2020
3700,2020,29,13,3,2,6,1,17,1712,99,1,24,3,3,5,1,4,27,5,9999,99,1,2,1,2020
3701,2020,29,14,3,2,6,1,17,1710,99,1,30,5,5,7,1,3,56,5,9999,99,1,2,1,2020
3702,2020,29,14,3,2,6,1,17,1710,99,1,21,3,3,5,1,3,56,5,9999,99,1,2,1,2020
3703,2020,29,14,3,2,6,1,17,1710,99,9,23,3,3,5,1,3,56,5,9999,99,1,2,1,2020
3704,2020,29,14,3,2,6,1,17,1710,99,1,28,4,4,6,1,4,67,5,9999,99,1,2,1,2020
3705,2020,30,22,4,3,6,2,1,101,12,1,23,3,3,5,1,4,27,1,9999,99,1,2,1,2020
3706,2020,30,22,4,3,6,2,1,101,12,1,35,6,6,8,1,4,32,6,2015,5,1,2,1,2020
3707,2020,30,15,3,2,6,2,1,116,99,1,21,3,3,5,1,4,6,5,9999,99,1,2,1,2020
3708,2020,30,15,3,2,6,2,1,116,99,1,26,4,4,6,1,4,6,5,9999,99,1,2,1,2020
3709,2020,30,16,3,2,6,2,1,108,99,1,31,5,5,7,1,4,67,3,9999,99,1,2,2,2020
3710,2020,30,16,3,2,6,2,1,108,99,1,26,4,4,6,1,4,999,99,9999,99,1,2,2,2020
3711,2020,30,13,3,2,6,2,19,1904,99,1,18,2,2,4,1,3,69,5,9999,99,1,2,1,2020
3712,2020,30,13,3,2,6,2,18,1801,99,1,22,3,3,5,1,4,999,99,9999,99,1,2,2,2020
3713,2020,30,19,4,3,6,2,18,1801,99,1,20,3,3,5,1,4,20,5,9999,99,1,2,2,2020
3714,2020,30,9,2,1,6,2,17,1709,99,2,38,6,6,8,1,2,69,4,9999,99,6,2,1,2020
3715,2020,30,9,2,1,6,2,17,1709,99,1,10,1,1,3,2,2,69,4,9999,99,6,2,1,2020
3716,2020,30,9,2,1,6,2,17,1709,99,1,18,2,2,4,1,2,69,4,9999,99,6,2,1,2020
3717,2020,1,8,2,1,6,1,10,1001,99,1,28,4,4,6,1,4,67,1,9999,99,5,2,2,2020
3718,2020,1,13,3,2,6,1,8,801,99,1,11,1,1,3,2,5,19,99,9999,99,5,1,2,2020
3719,2020,1,11,2,1,6,1,17,1701,99,1,12,1,1,3,2,3,69,2,9999,99,5,2,1,2020
3720,2020,2,14,3,2,6,2,1,101,1,1,67,12,11,14,1,99,999,99,9999,99,5,2,1,2020
3721,2020,2,17,3,2,6,2,10,1001,99,1,24,3,3,5,1,1,69,99,9999,99,5,2,2,2020
3722,2020,2,17,3,2,6,2,10,1001,99,1,11,1,1,3,2,1,69,99,9999,99,5,2,2,2020
3723,2020,3,15,3,2,6,3,1,108,99,9,999,16,12,18,9,99,999,99,9999,99,5,2,1,2020
3724,2020,4,5,1,1,6,4,1,101,1,1,35,6,6,8,1,1,999,4,9999,99,5,2,1,2020
3725,2020,5,9,2,1,6,5,1,101,9,1,25,4,4,6,1,4,32,1,9999,99,5,2,1,2020
3726,2020,5,6,2,1,6,5,12,1230,99,1,21,3,3,5,1,99,999,99,9999,99,5,1,2,2020
3727,2020,6,18,4,3,6,6,1,101,3,1,22,3,3,5,1,99,999,99,9999,99,5,1,2,2020
3728,2020,6,13,3,2,6,6,1,113,99,1,60,11,11,13,1,99,999,99,9999,99,5,2,1,2020
3729,2020,6,17,3,2,6,6,1,115,99,1,36,6,6,8,1,5,999,9,9999,99,5,2,1,2020
3730,2020,6,17,3,2,6,6,1,108,99,1,50,9,9,11,1,1,999,99,9999,99,5,2,1,2020
3731,2020,6,13,3,2,6,6,10,1021,99,2,72,13,11,15,1,4,6,5,9999,99,5,2,1,2020
3732,2020,7,10,2,1,6,7,1,108,99,2,45,8,8,10,1,4,32,5,2018,5,5,2,1,2020
3733,2020,7,10,2,1,6,7,1,108,99,2,53,9,9,11,1,4,32,5,2018,5,5,2,1,2020
3734,2020,7,21,4,3,6,7,1,110,99,1,27,4,4,6,1,1,999,99,9999,99,5,2,1,2020
3735,2020,8,3,1,1,6,1,1,105,99,1,30,5,5,7,1,99,999,99,9999,99,5,1,2,2020
3736,2020,8,9,2,1,6,1,1,115,99,1,64,11,11,13,1,99,999,99,9999,99,5,2,1,2020
3737,2020,8,9,2,1,6,1,1,108,99,1,24,3,3,5,1,1,28,2,2015,5,5,2,1,2020
3738,2020,8,0,1,1,6,1,5,501,99,1,30,5,5,7,1,2,999,99,9999,99,5,2,1,2020
3739,2020,8,7,2,1,6,1,5,501,99,1,71,13,11,15,1,99,999,99,9999,99,5,1,2,2020
3740,2020,8,17,3,2,6,1,12,1204,99,1,2,1,1,1,2,3,69,5,1993,3,5,2,1,2020
3741,2020,8,5,1,1,6,1,12,1217,99,1,999,16,12,18,1,1,999,2,9999,99,5,2,1,2020
3742,2020,8,5,1,1,6,1,12,1217,99,1,999,16,12,18,1,1,999,2,9999,99,5,2,1,2020
3743,2020,8,11,2,1,6,1,17,1705,99,1,1,1,1,1,2,3,69,3,9999,99,5,1,2,2020
3744,2020,8,17,3,2,6,1,3,308,99,1,999,16,12,18,1,11,9,2,2018,5,5,2,1,2020
3745,2020,9,14,3,2,6,2,20,2006,99,1,48,8,8,10,1,4,999,99,9999,99,5,2,2,2020
3746,2020,10,11,2,1,6,3,6,602,99,2,5,1,1,2,2,5,52,2,9999,99,5,2,1,2020
3747,2020,11,16,3,2,6,4,1,115,99,1,56,10,10,12,1,4,54,3,2018,5,5,2,2,2020
3748,2020,11,22,4,3,6,4,14,1401,99,1,65,12,11,14,1,99,999,99,9999,99,5,1,2,2020
3749,2020,12,15,3,2,6,5,1,101,1,1,35,6,6,8,1,2,17,2,9999,99,5,2,1,2020
3750,2020,12,15,3,2,6,5,1,101,21,1,50,9,9,11,1,4,54,3,2018,5,5,2,1,2020
3751,2020,13,6,2,1,6,6,1,101,25,2,20,3,3,5,1,4,6,2,2019,5,5,2,1,2020
3752,2020,13,6,2,1,6,6,1,101,25,1,30,5,5,7,1,4,6,2,2019,5,5,2,1,2020
3753,2020,13,6,2,1,6,6,1,110,99,2,26,4,4,6,1,1,69,7,2006,4,5,2,1,2020
3754,2020,13,11,2,1,6,6,1,108,99,1,999,16,12,18,9,1,999,99,9999,99,5,2,1,2020
3755,2020,13,10,2,1,6,6,16,1613,99,2,69,12,11,14,1,4,67,5,2018,5,5,2,1,2020
3756,2020,13,14,3,2,6,6,1,115,99,1,999,16,12,18,9,1,999,99,9999,99,5,2,1,2020
3757,2020,13,9,2,1,6,6,1,108,99,1,41,7,7,9,1,1,999,99,9999,99,5,2,1,2020
3758,2020,14,18,4,3,6,7,21,2101,99,1,44,7,7,9,1,4,67,5,9999,99,5,2,1,2020
3759,2020,14,18,4,3,6,7,21,2101,99,1,56,10,10,12,1,4,67,5,9999,99,5,2,1,2020
3760,2020,15,10,2,1,6,1,4,413,99,1,31,5,5,7,1,4,6,5,2009,4,5,2,2,2020
3761,2020,15,10,2,1,6,1,4,413,99,1,42,7,7,9,1,4,6,5,2009,4,5,2,2,2020
3762,2020,15,10,2,1,6,1,4,413,99,1,42,7,7,9,1,4,6,5,2009,4,5,2,2,2020
3763,2020,15,14,3,2,6,1,1,101,17,1,33,5,5,7,1,1,90,5,9999,99,5,2,2,2020
3764,2020,15,11,2,1,6,1,6,601,99,1,8,1,1,2,2,4,999,99,9999,99,5,2,1,2020
3765,2020,15,14,3,2,6,1,6,601,99,2,52,9,9,11,1,1,999,99,9999,99,5,2,2,2020
3766,2020,16,9,2,1,6,2,3,301,99,1,73,13,11,15,1,1,999,99,9999,99,5,1,2,2020
3767,2020,16,10,2,1,6,2,16,1601,99,1,25,4,4,6,1,1,67,99,9999,99,5,2,2,2020
3768,2020,16,10,2,1,6,2,3,301,99,1,73,13,11,15,1,1,999,99,9999,99,5,1,2,2020
3769,2020,16,16,3,2,6,2,1,101,1,1,48,8,8,10,1,3,69,2,1985,2,5,1,2,2020
3770,2020,17,9,2,1,6,3,21,2104,99,1,45,8,8,10,1,6,19,99,9999,99,5,2,1,2020
3771,2020,17,18,4,3,6,3,1,101,11,1,22,3,3,5,1,4,18,5,2016,5,5,2,1,2020
3772,2020,17,8,2,1,6,3,1,101,12,1,18,2,2,4,1,4,45,1,2012,5,5,2,2,2020
3773,2020,18,6,2,1,6,4,1,115,99,1,66,12,11,14,1,4,67,1,9999,99,5,2,1,2020
3774,2020,18,6,2,1,6,4,22,2202,99,2,47,8,8,10,1,1,999,99,9999,99,5,1,2,2020
3775,2020,19,17,3,2,6,5,5,501,99,1,50,9,9,11,1,1,999,99,9999,99,5,2,1,2020
3776,2020,19,10,2,1,6,5,11,1107,99,1,56,10,10,12,1,99,69,1,9999,99,5,2,1,2020
3777,2020,19,14,3,2,6,5,7,714,99,2,7,1,1,2,2,3,69,5,9999,99,5,2,1,2020
3778,2020,20,7,2,1,6,6,1,113,99,1,33,5,5,7,1,4,27,5,9999,99,5,2,1,2020
3779,2020,20,18,4,3,6,6,1,116,99,1,33,5,5,7,1,4,32,99,9999,99,5,2,1,2020
3780,2020,20,16,3,2,6,6,11,1105,99,1,999,16,12,18,1,5,69,99,9999,99,5,2,1,2020
3781,2020,20,16,3,2,6,6,11,1105,99,1,999,16,12,18,1,5,69,99,9999,99,5,2,1,2020
